,flag_SF,same_srv_rate,dst_host_srv_count,logged_in,flag_S0,serror_rate,count,service_http,service_private,dst_host_count,class
16177,1,1.0,255,1,0,0.0,1,1,0,22,1
16178,0,0.04,12,0,1,1.0,276,0,0,255,0
16179,1,1.0,255,0,0,0.0,376,0,0,255,1
16180,1,1.0,152,1,0,0.0,1,0,0,240,1
16181,1,1.0,255,0,0,0.0,163,0,0,255,1
16182,1,1.0,255,1,0,0.0,6,1,0,255,1
16183,0,0.0,1,0,1,1.0,201,0,1,62,0
16184,1,1.0,108,1,0,0.0,1,0,0,222,1
16185,1,1.0,255,1,0,0.0,1,1,0,3,1
16186,1,1.0,244,0,0,0.0,244,0,0,244,1
16187,0,0.22,47,0,1,1.0,27,0,0,255,0
16188,0,0.04,12,0,1,1.0,283,0,0,255,0
16189,1,1.0,110,1,0,0.0,1,1,0,8,1
16190,1,1.0,255,1,0,0.0,23,1,0,23,1
16191,0,0.04,19,0,1,1.0,287,0,0,255,0
16192,1,1.0,255,0,0,0.0,303,0,0,255,1
16193,0,1.0,1,0,0,0.0,1,0,1,255,0
16194,1,1.0,255,1,0,0.0,7,1,0,128,1
16195,0,0.3,12,0,1,1.0,40,0,1,255,0
16196,1,1.0,120,0,0,0.0,2,0,0,141,1
16197,0,0.04,2,0,1,1.0,53,0,0,255,0
16198,1,1.0,178,1,0,0.0,1,0,0,231,1
16199,0,0.03,6,0,1,1.0,137,0,1,255,0
16200,1,1.0,27,1,0,0.0,1,0,0,214,1
16201,1,1.0,255,1,0,0.0,2,1,0,129,1
16202,1,1.0,17,1,0,0.0,1,0,0,45,1
16203,1,1.0,4,1,0,0.0,1,0,0,67,1
16204,0,0.18,22,0,1,1.0,122,0,0,255,0
16205,1,1.0,255,1,0,0.0,5,1,0,53,1
16206,0,0.01,1,0,1,1.0,106,0,1,52,0
16207,1,1.0,45,1,0,0.0,1,0,0,123,1
16208,0,1.0,40,0,0,0.0,1,0,0,1,0
16209,1,1.0,171,0,0,0.0,511,0,0,255,0
16210,0,0.0,1,0,1,0.2,510,0,0,255,0
16211,1,1.0,254,0,0,0.0,6,0,0,255,1
16212,0,0.06,17,0,1,1.0,277,0,0,255,0
16213,0,0.07,20,0,1,1.0,270,0,0,255,0
16214,0,1.0,85,0,0,1.0,1,0,0,99,1
16215,0,0.07,21,0,1,1.0,291,0,0,255,0
16216,0,0.05,4,0,1,1.0,132,0,0,255,0
16217,0,1.0,255,0,0,0.0,1,1,0,5,1
16218,1,1.0,5,1,0,0.0,1,0,0,105,1
16219,0,0.06,19,0,1,1.0,231,0,1,255,0
16220,1,0.5,12,0,0,0.0,2,0,0,255,1
16221,0,0.07,18,0,1,1.0,264,0,0,255,0
16222,1,1.0,255,1,0,0.0,10,1,0,255,1
16223,1,1.0,255,0,0,0.0,209,0,0,255,0
16224,1,1.0,219,1,0,0.0,45,1,0,72,1
16225,1,1.0,255,1,0,0.0,12,1,0,255,1
16226,1,0.99,41,0,0,0.0,185,0,0,74,1
16227,1,1.0,30,1,0,0.0,1,0,0,238,1
16228,0,0.01,1,0,1,1.0,187,0,0,255,0
16229,1,0.17,15,0,0,0.0,30,0,0,255,1
16230,0,0.06,14,0,1,1.0,234,0,0,255,0
16231,1,1.0,255,1,0,0.0,24,1,0,255,1
16232,0,1.0,211,0,1,0.5,2,1,0,34,1
16233,1,1.0,92,1,0,0.0,7,0,0,156,1
16234,1,1.0,255,1,0,0.0,6,1,0,6,1
16235,0,1.0,1,0,0,1.0,1,0,1,168,0
16236,0,0.08,7,0,0,0.0,90,0,1,255,0
16237,0,1.0,2,0,0,0.0,2,0,1,255,0
16238,0,0.13,19,0,1,1.0,149,0,0,255,0
16239,1,1.0,96,1,0,0.0,15,1,0,86,1
16240,0,0.12,24,0,1,1.0,199,0,1,255,0
16241,1,0.28,5,0,0,0.0,18,0,1,255,0
16242,0,0.07,16,0,1,1.0,212,0,0,255,0
16243,0,0.1,8,0,1,1.0,135,0,1,255,0
16244,1,1.0,255,0,0,0.0,295,0,0,255,1
16245,1,1.0,26,1,0,0.0,5,1,0,26,0
16246,1,1.0,161,0,0,0.0,1,0,1,193,0
16247,1,1.0,255,1,0,0.0,2,1,0,255,1
16248,0,1.0,1,0,0,0.0,1,0,1,255,0
16249,1,1.0,195,1,0,0.0,1,0,0,54,1
16250,0,0.06,18,0,1,1.0,294,0,0,255,0
16251,0,0.09,15,0,0,0.0,159,0,0,255,0
16252,1,1.0,79,0,0,0.0,7,0,0,110,1
16253,0,0.01,2,0,1,1.0,276,0,0,255,0
16254,0,0.03,7,0,1,1.0,263,0,0,255,0
16255,1,1.0,5,0,0,0.0,511,0,0,150,0
16256,0,0.05,17,0,1,1.0,86,0,1,255,0
16257,1,1.0,27,0,0,0.0,1,0,0,3,0
16258,0,0.05,19,0,1,1.0,105,0,0,255,0
16259,1,1.0,255,1,0,0.0,10,1,0,255,1
16260,1,1.0,1,0,0,0.0,1,0,0,255,1
16261,1,1.0,255,1,0,0.0,15,1,0,38,1
16262,0,0.26,15,0,1,1.0,57,0,0,255,0
16263,1,1.0,76,1,0,0.0,2,0,0,21,1
16264,1,1.0,255,1,0,0.0,1,1,0,30,1
16265,0,0.08,20,0,1,1.0,251,0,0,255,0
16266,0,0.02,5,0,0,0.0,232,0,0,255,0
16267,0,0.03,8,0,1,1.0,255,0,0,255,0
16268,0,1.0,2,0,0,0.0,2,0,1,255,0
16269,1,1.0,122,1,0,0.0,1,0,0,170,1
16270,1,1.0,173,0,0,0.0,1,0,0,1,0
16271,1,1.0,227,0,0,0.0,227,0,0,227,1
16272,0,1.0,1,0,0,0.0,1,0,1,54,0
16273,0,0.04,2,0,1,1.0,251,0,0,255,0
16274,0,0.06,10,0,1,1.0,104,0,1,255,0
16275,1,0.2,1,0,0,0.0,5,0,0,255,1
16276,1,1.0,255,0,0,0.0,80,0,0,255,1
16277,1,1.0,255,1,0,0.0,9,1,0,143,1
16278,1,1.0,126,1,0,0.0,1,0,0,222,1
16279,1,1.0,92,1,0,0.0,1,0,0,255,1
16280,1,0.01,6,1,0,0.99,152,0,0,255,1
16281,1,1.0,255,1,0,0.0,10,1,0,255,1
16282,1,1.0,62,0,0,0.0,7,0,0,127,1
16283,1,1.0,255,1,0,0.0,3,1,0,115,1
16284,0,0.02,4,0,1,1.0,133,0,1,255,0
16285,0,0.17,4,0,1,1.0,133,0,1,255,0
16286,1,1.0,61,0,0,0.0,1,0,0,1,0
16287,1,1.0,255,1,0,0.0,39,1,0,255,1
16288,0,0.02,12,0,1,1.0,289,0,0,255,0
16289,0,0.0,1,0,0,0.19,511,0,0,255,0
16290,0,0.11,11,0,0,0.0,144,0,1,255,0
16291,0,0.04,9,0,1,1.0,250,0,1,255,0
16292,1,1.0,10,0,0,0.0,11,0,0,11,1
16293,0,0.07,8,0,0,0.0,107,0,1,8,0
16294,1,1.0,255,0,0,0.0,35,0,0,255,0
16295,1,1.0,255,1,0,0.0,1,1,0,3,1
16296,0,0.33,8,0,0,0.0,57,0,1,255,0
16297,0,0.07,1,0,1,1.0,209,0,0,255,0
16298,0,0.03,8,0,0,0.0,250,0,0,255,0
16299,1,1.0,7,1,0,0.0,1,0,0,61,1
16300,0,0.03,3,0,0,0.0,113,0,0,255,0
16301,0,0.21,19,0,1,1.0,89,0,1,198,0
16302,1,1.0,254,0,0,0.0,78,0,0,255,1
16303,0,0.24,55,0,1,1.0,74,0,0,255,0
16304,1,1.0,255,1,0,0.0,2,1,0,72,1
16305,0,1.0,1,0,0,0.0,1,0,1,89,0
16306,1,1.0,101,1,0,0.0,2,0,0,72,1
16307,0,0.26,60,0,1,1.0,78,0,0,255,0
16308,0,0.04,12,0,1,1.0,294,0,0,255,0
16309,1,1.0,255,1,0,0.0,11,1,0,144,1
16310,1,1.0,255,1,0,0.0,7,1,0,255,1
16311,1,1.0,255,1,0,0.0,17,1,0,255,1
16312,0,0.09,24,0,1,1.0,281,0,0,255,0
16313,0,0.09,11,0,1,1.0,116,0,1,255,0
16314,1,1.0,255,1,0,0.0,35,1,0,255,1
16315,1,1.0,186,1,0,0.0,1,0,0,238,1
16316,0,0.25,3,0,0,0.0,4,0,0,255,1
16317,1,1.0,255,1,0,0.0,6,1,0,163,1
16318,0,0.08,1,0,1,1.0,142,0,0,255,0
16319,0,0.07,17,0,1,1.0,254,0,0,255,0
16320,1,1.0,62,0,0,0.0,1,0,0,2,0
16321,1,1.0,255,1,0,0.0,12,1,0,64,1
16322,1,1.0,13,1,0,0.0,1,0,0,132,1
16323,1,0.01,1,0,0,0.01,109,0,0,255,0
16324,0,0.03,3,0,1,1.0,111,0,0,255,0
16325,1,1.0,93,1,0,0.0,1,0,0,255,1
16326,1,1.0,255,1,0,0.0,7,1,0,255,1
16327,0,0.14,19,0,1,1.0,133,0,0,255,0
16328,0,0.45,37,0,1,1.0,22,0,0,30,0
16329,0,0.01,3,0,1,1.0,218,0,1,255,0
16330,1,1.0,255,1,0,0.0,18,1,0,255,1
16331,0,0.05,10,0,1,1.0,240,0,1,255,0
16332,0,0.39,17,0,1,1.0,33,0,0,75,0
16333,1,1.0,213,0,0,0.0,64,0,0,255,1
16334,0,0.07,17,0,1,1.0,260,0,0,255,0
16335,1,1.0,79,1,0,0.0,1,0,0,194,1
16336,1,1.0,255,1,0,0.0,7,1,0,151,1
16337,1,0.2,1,0,0,0.0,5,0,0,35,1
16338,0,0.05,5,0,0,0.0,107,0,0,255,0
16339,1,1.0,2,1,0,0.0,1,0,0,253,1
16340,1,1.0,254,0,0,0.0,246,0,0,255,1
16341,0,0.0,1,0,0,0.08,502,0,0,255,0
16342,0,0.0,1,0,0,0.0,432,0,1,255,0
16343,0,0.07,5,0,0,0.0,74,0,1,255,0
16344,0,0.01,1,0,1,1.0,91,0,1,255,0
16345,1,0.16,4,0,0,0.0,25,0,1,255,0
16346,1,1.0,255,0,0,0.0,292,0,0,255,0
16347,0,0.25,7,0,1,1.0,72,0,1,255,0
16348,0,0.01,9,0,1,1.0,222,0,1,255,0
16349,1,1.0,2,0,0,0.0,1,0,0,255,1
16350,1,1.0,255,1,0,0.0,1,1,0,190,1
16351,0,0.03,18,0,1,1.0,30,0,1,255,0
16352,1,1.0,255,1,0,0.0,10,1,0,255,1
16353,0,1.0,121,0,0,0.0,1,1,0,4,1
16354,1,1.0,233,0,0,0.0,1,0,0,255,1
16355,1,1.0,255,1,0,0.0,13,1,0,255,1
16356,1,0.99,254,0,0,0.0,104,0,0,255,1
16357,0,0.05,11,0,1,1.0,234,0,1,255,0
16358,0,0.06,6,0,1,1.0,106,0,0,255,0
16359,1,1.0,255,1,0,0.0,29,1,0,110,1
16360,1,1.0,24,1,0,0.0,1,0,0,221,1
16361,1,1.0,37,0,0,0.0,1,0,0,54,1
16362,1,1.0,246,1,0,0.0,4,1,0,255,1
16363,0,0.07,7,0,1,1.0,213,0,0,255,0
16364,1,1.0,255,1,0,0.0,5,1,0,38,1
16365,0,0.0,1,0,0,0.08,510,0,0,255,0
16366,0,1.0,255,0,0,0.0,1,1,0,4,1
16367,1,1.0,255,1,0,0.0,38,1,0,38,1
16368,1,1.0,138,0,0,0.0,1,0,0,2,0
16369,0,0.07,9,0,1,1.0,122,0,0,255,0
16370,0,0.05,15,0,1,1.0,227,0,1,255,0
16371,0,0.13,8,0,1,1.0,108,0,1,255,0
16372,1,1.0,255,0,0,0.0,151,0,0,255,1
16373,0,1.0,26,0,1,0.5,2,0,0,26,1
16374,1,1.0,255,1,0,0.0,3,1,0,178,1
16375,0,0.07,19,0,1,1.0,262,0,0,255,0
16376,0,0.03,7,0,1,1.0,231,0,0,255,0
16377,0,0.13,7,0,1,1.0,149,0,0,255,0
16378,1,1.0,125,1,0,0.0,1,0,0,255,1
16379,1,1.0,255,1,0,0.0,4,1,0,58,1
16380,1,1.0,255,1,0,0.0,2,1,0,18,1
16381,0,0.03,6,0,1,1.0,240,0,0,255,0
16382,1,1.0,255,1,0,0.0,27,1,0,151,1
16383,0,0.13,14,0,0,0.0,107,0,0,255,0
16384,0,0.05,16,0,1,1.0,295,0,1,255,0
16385,0,1.0,2,0,0,0.0,2,0,1,240,0
16386,1,1.0,255,1,0,0.0,14,1,0,17,1
16387,0,0.07,8,0,1,1.0,108,0,0,255,0
16388,0,1.0,1,0,0,0.0,1,0,1,255,0
16389,1,1.0,129,0,0,0.0,511,0,0,255,0
16390,0,0.02,5,0,1,1.0,266,0,0,255,0
16391,1,1.0,13,0,0,0.0,1,0,0,2,0
16392,1,1.0,4,1,0,0.0,1,0,0,188,1
16393,0,0.01,1,0,0,0.0,173,0,0,255,0
16394,0,0.07,8,0,1,1.0,138,0,1,255,0
16395,0,0.03,1,0,1,1.0,208,0,1,255,0
16396,1,1.0,182,0,0,0.0,133,0,0,255,1
16397,1,1.0,255,1,0,0.0,1,1,0,39,1
16398,1,1.0,159,1,0,0.0,2,0,0,21,1
16399,1,1.0,87,0,0,0.0,511,0,0,181,0
16400,1,1.0,255,1,0,0.0,9,1,0,29,1
16401,0,0.07,6,0,1,1.0,127,0,0,255,0
16402,1,1.0,254,0,0,0.0,73,0,0,255,1
16403,1,1.0,6,1,0,0.0,2,0,0,9,1
16404,0,0.03,7,0,1,1.0,217,0,0,255,0
16405,0,0.08,11,0,1,1.0,141,0,0,255,0
16406,0,0.08,24,0,1,1.0,291,0,0,255,0
16407,0,1.0,1,0,0,0.0,1,0,1,255,0
16408,1,1.0,88,1,0,0.0,1,0,0,255,1
16409,0,0.06,16,0,1,1.0,266,0,0,255,0
16410,0,0.0,1,0,0,0.06,409,0,1,255,0
16411,0,0.13,7,0,1,1.0,150,0,0,255,0
16412,0,0.03,6,0,1,1.0,218,0,1,255,0
16413,1,1.0,182,0,0,0.0,135,0,0,255,1
16414,1,1.0,255,0,0,0.0,145,0,0,255,1
16415,1,1.0,242,1,0,0.0,1,1,0,255,1
16416,1,1.0,164,1,0,0.0,1,1,0,2,1
16417,1,1.0,70,1,0,0.0,1,0,0,242,0
16418,1,1.0,58,0,0,0.0,1,0,0,63,1
16419,0,0.02,3,0,1,1.0,255,0,0,255,0
16420,1,1.0,255,1,0,0.17,6,1,0,255,1
16421,0,0.12,17,0,0,0.0,140,0,0,255,0
16422,1,1.0,1,0,0,0.0,1,0,0,255,1
16423,1,1.0,48,1,0,0.0,11,1,0,48,1
16424,0,0.4,66,0,1,1.0,25,1,0,255,0
16425,1,1.0,255,1,0,0.0,11,1,0,213,1
16426,1,1.0,255,1,0,0.0,19,1,0,255,1
16427,1,1.0,255,1,0,0.0,4,1,0,20,1
16428,1,1.0,186,1,0,0.0,1,0,0,204,1
16429,0,0.03,7,0,1,1.0,112,0,1,255,0
16430,0,0.02,3,0,1,1.0,192,0,1,231,0
16431,1,1.0,200,0,0,0.0,21,0,0,79,1
16432,0,0.09,19,0,0,0.0,204,0,0,255,0
16433,1,0.69,11,0,0,0.0,16,0,1,255,0
16434,1,1.0,255,1,0,0.0,6,1,0,255,1
16435,1,1.0,255,1,0,0.0,18,1,0,103,1
16436,0,0.02,2,0,1,1.0,267,0,0,255,0
16437,1,0.75,15,0,0,0.0,20,0,1,255,0
16438,1,1.0,155,0,0,0.0,1,0,0,1,0
16439,0,0.05,14,0,1,1.0,260,0,0,255,0
16440,1,1.0,255,1,0,0.0,26,1,0,54,1
16441,1,1.0,52,1,0,0.0,3,1,0,52,0
16442,1,1.0,255,1,0,0.0,5,1,0,89,1
16443,0,0.17,13,0,1,1.0,75,0,0,255,0
16444,0,0.09,8,0,1,1.0,201,0,1,255,0
16445,0,0.14,12,0,1,1.0,143,0,1,255,0
16446,1,1.0,255,1,0,0.0,23,1,0,255,1
16447,1,1.0,137,1,0,0.0,1,0,0,141,1
16448,1,1.0,255,1,0,0.0,4,1,0,255,0
16449,0,0.08,22,0,1,1.0,268,0,0,255,0
16450,1,1.0,219,0,0,0.0,240,0,0,255,1
16451,1,1.0,12,1,0,0.0,1,0,0,4,0
16452,0,0.09,15,0,1,1.0,171,0,1,255,0
16453,1,1.0,144,1,0,0.0,1,0,0,36,1
16454,0,0.09,8,0,1,1.0,86,0,0,255,0
16455,0,0.09,23,0,1,1.0,264,0,0,255,0
16456,1,1.0,255,1,0,0.0,7,1,0,100,1
16457,0,0.09,12,0,1,1.0,115,0,1,255,0
16458,1,1.0,255,1,0,0.0,1,1,0,255,1
16459,0,0.07,7,0,0,0.0,107,0,1,255,0
16460,1,1.0,255,1,0,0.0,6,1,0,255,1
16461,1,1.0,255,1,0,0.0,11,1,0,11,1
16462,1,1.0,255,1,0,0.0,2,1,0,255,1
16463,1,1.0,254,0,0,0.0,156,0,0,255,1
16464,0,1.0,255,0,0,0.0,1,1,0,2,1
16465,1,0.5,3,0,0,0.0,2,0,0,255,1
16466,0,0.07,11,0,1,1.0,217,0,1,255,0
16467,1,1.0,255,1,0,0.0,8,1,0,248,1
16468,0,0.1,11,0,1,1.0,114,0,0,255,0
16469,1,1.0,255,1,0,0.0,2,1,0,20,1
16470,0,1.0,28,0,0,0.0,1,1,0,25,1
16471,0,0.07,15,0,1,1.0,256,0,1,255,0
16472,0,0.02,7,0,1,1.0,297,0,1,255,0
16473,0,0.05,12,0,1,1.0,262,0,0,255,0
16474,1,1.0,255,1,0,0.0,19,1,0,92,1
16475,1,1.0,255,1,0,0.0,12,1,0,107,1
16476,1,1.0,17,1,0,0.0,11,0,0,17,1
16477,1,1.0,63,0,0,0.0,1,0,0,3,0
16478,1,1.0,227,0,0,0.0,236,0,0,255,1
16479,1,1.0,56,1,0,0.0,6,0,0,122,1
16480,1,1.0,255,1,0,0.0,20,1,0,20,1
16481,1,0.99,254,0,0,0.0,114,0,0,255,1
16482,0,1.0,55,0,0,0.0,1,1,0,8,1
16483,1,1.0,255,1,0,0.0,27,1,0,238,1
16484,1,1.0,255,1,0,0.0,3,1,0,37,1
16485,1,1.0,243,0,0,0.0,64,0,0,255,1
16486,0,0.64,7,0,1,1.0,11,0,1,255,0
16487,0,0.04,16,0,1,1.0,126,0,1,255,0
16488,1,1.0,212,0,0,0.0,77,0,0,255,1
16489,0,1.0,255,0,0,0.0,1,1,0,9,1
16490,0,0.06,7,0,1,1.0,109,0,0,255,0
16491,1,1.0,47,1,0,0.0,1,0,0,255,1
16492,0,0.12,8,0,1,1.0,113,0,0,255,0
16493,1,1.0,255,1,0,0.0,4,1,0,255,1
16494,1,1.0,255,1,0,0.0,1,1,0,23,1
16495,0,0.5,1,0,0,0.0,2,0,0,255,0
16496,1,1.0,254,1,0,0.0,1,1,0,255,1
16497,0,0.02,5,0,1,1.0,267,0,0,255,0
16498,1,1.0,237,1,0,0.0,4,1,0,237,0
16499,0,0.33,41,0,1,1.0,3,0,0,255,0
16500,0,0.04,10,0,0,0.0,227,0,0,255,0
16501,0,0.25,55,0,1,1.0,60,0,0,255,0
16502,1,1.0,255,1,0,0.0,13,1,0,99,1
16503,1,1.0,183,1,0,0.0,1,0,0,20,1
16504,1,1.0,255,1,0,0.0,2,1,0,2,1
16505,1,1.0,255,1,0,0.0,7,1,0,255,1
16506,0,0.01,18,0,1,1.0,278,0,0,255,0
16507,1,1.0,255,1,0,0.0,25,1,0,25,1
16508,1,1.0,255,1,0,0.0,4,1,0,176,1
16509,0,0.11,14,0,0,0.0,122,0,0,246,0
16510,1,1.0,255,1,0,0.0,6,1,0,22,1
16511,0,0.01,19,0,1,1.0,203,0,1,255,0
16512,1,1.0,255,1,0,0.0,30,1,0,255,1
16513,1,1.0,255,1,0,0.0,1,1,0,5,1
16514,1,1.0,34,0,0,0.0,3,0,1,255,0
16515,1,1.0,1,0,0,0.0,1,0,0,1,1
16516,1,1.0,255,1,0,0.0,6,1,0,6,1
16517,0,0.13,20,0,1,1.0,130,0,1,255,0
16518,1,1.0,137,0,0,0.0,1,0,0,1,0
16519,0,0.02,2,0,1,1.0,117,0,0,255,0
16520,1,1.0,255,1,0,0.0,6,1,0,255,0
16521,0,0.03,6,0,1,1.0,203,0,1,255,0
16522,1,1.0,255,1,0,0.0,1,1,0,1,1
16523,1,1.0,255,1,0,0.0,14,1,0,87,1
16524,0,0.04,20,0,1,1.0,143,0,0,255,0
16525,0,0.06,12,0,1,1.0,201,0,1,255,0
16526,0,0.0,1,0,1,1.0,218,0,0,255,0
16527,0,0.02,14,0,1,1.0,282,0,1,255,0
16528,1,1.0,249,0,0,0.0,148,0,0,255,1
16529,0,0.04,20,0,1,1.0,120,0,1,255,0
16530,0,0.03,18,0,1,1.0,202,0,0,255,0
16531,1,0.99,215,0,0,0.0,120,0,0,255,1
16532,1,1.0,76,1,0,0.0,1,0,0,248,0
16533,1,1.0,255,1,0,0.0,18,1,0,255,1
16534,1,1.0,218,1,0,0.0,8,1,0,8,1
16535,0,0.02,14,0,1,1.0,205,0,1,255,0
16536,1,1.0,255,1,0,0.0,6,1,0,89,1
16537,1,1.0,183,1,0,0.0,1,0,0,142,1
16538,1,1.0,1,0,0,0.0,1,0,0,5,1
16539,0,0.16,2,0,1,1.0,121,0,0,255,0
16540,0,0.07,18,0,1,1.0,228,0,0,255,0
16541,1,1.0,255,1,0,0.25,4,1,0,4,1
16542,1,1.0,255,1,0,0.0,18,1,0,255,1
16543,0,0.11,20,0,1,1.0,101,0,1,255,0
16544,1,1.0,146,1,0,0.0,1,0,0,148,1
16545,0,0.05,8,0,1,1.0,198,0,1,59,0
16546,1,0.99,241,0,0,0.0,77,0,0,255,1
16547,1,1.0,53,0,0,0.0,1,0,0,1,0
16548,1,1.0,255,1,0,0.0,51,1,0,51,1
16549,1,1.0,85,1,0,0.0,1,0,0,102,1
16550,1,1.0,8,1,0,0.0,1,0,0,126,1
16551,1,1.0,255,1,0,0.0,8,1,0,16,1
16552,0,0.07,14,0,1,1.0,200,0,0,255,0
16553,0,0.16,63,0,1,1.0,19,0,0,255,0
16554,1,1.0,255,1,0,0.0,4,1,0,19,1
16555,1,1.0,255,1,0,0.0,3,1,0,33,1
16556,1,1.0,62,0,0,0.0,511,0,0,207,0
16557,1,1.0,255,0,0,0.0,356,0,0,255,0
16558,1,1.0,255,1,0,0.0,10,1,0,10,1
16559,1,1.0,255,1,0,0.0,1,1,0,80,1
16560,1,1.0,122,1,0,0.0,1,0,0,162,1
16561,1,1.0,255,1,0,0.0,1,1,0,221,1
16562,1,1.0,251,0,0,0.0,179,0,0,255,1
16563,0,0.02,4,0,1,1.0,249,0,0,255,0
16564,0,1.0,2,0,0,0.0,2,0,1,255,0
16565,0,0.21,39,0,1,1.0,28,0,0,255,0
16566,1,1.0,255,1,0,0.0,4,1,0,94,1
16567,1,1.0,24,0,0,0.0,1,0,0,223,1
16568,0,0.38,12,0,1,1.0,32,0,0,255,0
16569,1,1.0,74,1,0,0.0,1,0,0,83,1
16570,0,0.05,10,0,1,1.0,195,0,0,255,0
16571,1,0.02,2,0,0,0.0,92,0,0,255,0
16572,0,0.53,69,0,1,1.0,17,0,0,255,0
16573,1,1.0,255,1,0,0.0,9,1,0,255,1
16574,1,1.0,255,1,0,0.0,19,1,0,43,1
16575,1,1.0,21,0,0,0.0,2,0,0,255,1
16576,1,1.0,255,1,0,0.0,11,1,0,45,1
16577,1,1.0,78,0,0,0.0,1,0,0,2,0
16578,1,1.0,255,1,0,0.0,17,1,0,255,1
16579,1,1.0,255,1,0,0.0,5,1,0,255,1
16580,1,1.0,255,1,0,0.0,23,1,0,23,1
16581,1,1.0,255,1,0,0.0,7,1,0,167,1
16582,0,0.12,15,0,0,0.0,149,0,1,255,0
16583,1,1.0,245,0,0,0.0,2,0,0,245,1
16584,0,0.0,1,0,0,0.05,453,0,1,255,0
16585,1,1.0,10,0,0,0.0,1,0,0,170,1
16586,0,0.02,2,0,1,1.0,103,0,0,255,0
16587,1,1.0,255,1,0,0.0,2,1,0,22,1
16588,0,0.04,10,0,1,1.0,224,0,0,255,0
16589,1,1.0,30,1,0,0.0,2,0,0,4,0
16590,1,1.0,48,1,0,0.0,1,0,0,168,1
16591,0,0.07,20,0,1,1.0,300,0,0,255,0
16592,1,1.0,102,1,0,0.0,18,0,0,255,1
16593,1,1.0,255,1,0,0.0,1,1,0,45,1
16594,1,1.0,200,0,0,0.0,1,0,0,2,0
16595,0,0.03,3,0,0,0.0,109,0,0,255,0
16596,0,0.1,31,0,1,1.0,135,0,1,255,0
16597,1,1.0,255,1,0,0.0,18,1,0,207,1
16598,0,0.06,8,0,1,1.0,235,0,1,255,0
16599,0,0.05,8,0,1,1.0,106,0,1,255,0
16600,1,1.0,255,1,0,0.0,2,1,0,31,1
16601,1,1.0,255,0,0,0.0,235,0,0,255,1
16602,0,0.09,18,0,1,1.0,190,0,0,255,0
16603,1,1.0,26,0,0,0.0,1,0,0,2,0
16604,1,1.0,255,1,0,0.0,1,1,0,126,1
16605,0,0.01,3,0,1,1.0,211,0,0,255,0
16606,0,0.06,14,0,1,1.0,245,0,0,255,0
16607,1,1.0,245,0,0,0.0,1,0,0,255,1
16608,1,1.0,255,1,0,0.0,10,1,0,255,1
16609,0,0.07,8,0,1,1.0,113,0,0,255,0
16610,1,1.0,253,0,0,0.0,171,0,0,255,1
16611,0,1.0,48,1,0,0.0,2,1,0,48,0
16612,0,0.31,65,0,1,1.0,65,1,0,255,0
16613,1,1.0,255,1,0,0.0,27,1,0,255,1
16614,0,0.13,1,0,1,1.0,145,0,0,255,0
16615,1,1.0,133,1,0,0.0,1,0,0,99,1
16616,0,1.0,2,0,0,0.0,2,0,0,255,0
16617,1,1.0,254,0,0,0.0,72,0,0,255,1
16618,1,1.0,255,1,0,0.0,8,1,0,255,1
16619,1,1.0,255,1,0,0.0,5,1,0,255,1
16620,1,1.0,167,1,0,0.0,1,0,0,55,1
16621,1,1.0,234,0,0,0.0,1,0,0,255,1
16622,1,1.0,9,1,0,0.0,1,0,0,245,1
16623,1,1.0,255,1,0,0.0,8,1,0,184,1
16624,1,1.0,255,0,0,0.0,121,0,0,255,1
16625,0,0.05,9,0,1,1.0,230,0,0,255,0
16626,1,1.0,9,1,0,0.0,1,0,0,10,1
16627,1,1.0,255,1,0,0.0,21,1,0,68,1
16628,1,1.0,255,1,0,0.0,16,1,0,139,1
16629,1,1.0,72,1,0,0.0,3,1,0,72,0
16630,0,0.12,36,0,0,0.0,147,0,1,255,0
16631,1,1.0,5,1,0,0.0,1,0,0,107,0
16632,1,1.0,255,1,0,0.0,8,1,0,8,1
16633,1,1.0,33,1,0,0.0,1,0,0,8,0
16634,0,0.12,8,0,1,1.0,167,0,1,255,0
16635,0,0.08,23,0,1,1.0,292,0,0,255,0
16636,0,0.0,1,0,1,0.21,510,0,0,255,0
16637,0,1.0,104,0,0,0.0,1,0,0,1,0
16638,1,1.0,230,0,0,0.0,1,0,1,255,1
16639,1,1.0,255,1,0,0.0,39,1,0,255,1
16640,0,0.1,14,0,1,1.0,140,0,0,255,0
16641,1,1.0,255,1,0,0.0,8,1,0,8,1
16642,0,1.0,1,0,0,1.0,1,0,1,114,0
16643,0,0.05,6,0,0,0.0,114,0,0,255,0
16644,0,0.01,2,0,1,1.0,256,0,0,255,0
16645,1,1.0,255,1,0,0.0,4,1,0,24,1
16646,1,1.0,254,0,0,0.0,19,0,0,255,1
16647,1,1.0,166,0,0,0.0,200,0,0,255,1
16648,1,1.0,1,0,0,0.0,1,0,0,255,1
16649,1,1.0,12,1,0,0.0,2,0,0,12,0
16650,0,1.0,176,0,0,0.0,20,1,0,23,1
16651,1,1.0,125,1,0,0.0,1,0,0,58,1
16652,0,0.14,20,0,1,1.0,147,0,0,255,0
16653,1,1.0,255,1,0,0.0,1,1,0,255,1
16654,1,1.0,255,1,0,0.0,6,1,0,82,1
16655,1,1.0,148,1,0,0.0,1,0,0,145,1
16656,1,1.0,255,1,0,0.0,3,1,0,3,1
